@relation 'prediccion_agotamiento_con_id-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.NominalToString-C10-weka.filters.unsupervised.attribute.StringToNominal-R10-weka.filters.unsupervised.attribute.Remove-R1,3-weka.filters.unsupervised.attribute.Remove-R1'

@attribute anio numeric
@attribute mes numeric
@attribute entradas_mes numeric
@attribute salidas_mes numeric
@attribute consumo_promedio_3m numeric
@attribute stock_actual numeric
@attribute agotado {no,si}

@data
2025,5,0,0,0,18475,no
2025,6,0,0,0,18475,no
2025,7,977,0,0,19452,no
2025,8,0,0,0,19452,no
2025,9,0,0,0,19452,no
2025,10,385,0,0,19837,no
2025,11,0,0,0,19837,no
2020,1,596,0,0,737,no
2020,2,69,0,0,806,no
2020,3,1182,0,0,1988,no
2020,4,341,0,0,2329,no
2020,5,446,0,0,2775,no
2020,6,0,0,0,2775,no
2020,7,435,0,0,3210,no
2020,8,0,0,0,3210,no
2020,9,0,0,0,3210,no
2020,10,222,0,0,3432,no
2020,11,817,0,0,4249,no
2020,12,1301,0,0,5550,no
2021,1,355,0,0,5905,no
2021,2,0,0,0,5905,no
2021,3,199,0,0,6104,no
2021,4,0,0,0,6104,no
2021,5,0,0,0,6104,no
2021,6,301,0,0,6405,no
2021,7,735,0,0,7140,no
2021,8,0,0,0,7140,no
2021,9,0,0,0,7140,no
2021,10,0,0,0,7140,no
2021,11,539,0,0,7679,no
2021,12,1424,0,0,9103,no
2022,1,479,0,0,9582,no
2022,2,634,0,0,10216,no
2022,3,474,0,0,10690,no
2022,4,475,0,0,11165,no
2022,5,0,0,0,11165,no
2022,6,203,0,0,11368,no
2022,7,487,0,0,11855,no
2022,8,0,0,0,11855,no
2022,9,0,0,0,11855,no
2022,10,0,0,0,11855,no
2022,11,812,0,0,12667,no
2022,12,1245,0,0,13912,no
2023,1,0,0,0,13912,no
2023,2,510,0,0,14422,no
2023,3,666,0,0,15088,no
2023,4,0,0,0,15088,no
2023,5,47,0,0,15135,no
2023,6,0,0,0,15135,no
2023,7,345,0,0,15480,no
2023,8,0,0,0,15480,no
2023,9,0,0,0,15480,no
2023,10,363,0,0,15843,no
2023,11,0,0,0,15843,no
2023,12,487,0,0,16330,no
2024,1,702,0,0,17032,no
2024,2,465,0,0,17497,no
2024,3,253,0,0,17750,no
2024,4,0,0,0,17750,no
2024,5,391,0,0,18141,no
2024,6,384,0,0,18525,no
2024,7,1706,0,0,20231,no
2024,8,268,0,0,20499,no
2024,9,0,0,0,20499,no
2024,10,766,0,0,21265,no
2024,11,366,0,0,21631,no
2024,12,446,0,0,22077,no
2025,1,349,0,0,22426,no
2025,2,37,0,0,22463,no
2025,3,970,0,0,23433,no
2025,4,0,0,0,23433,no
2025,5,291,0,0,23724,no
2025,6,488,0,0,24212,no
2025,7,354,0,0,24566,no
2025,8,0,0,0,24566,no
2025,9,0,0,0,24566,no
2025,10,134,0,0,24700,no
2025,11,160,0,0,24860,no
2020,1,0,0,0,89,no
2020,2,0,0,0,89,no
2020,3,605,0,0,694,no
2020,4,381,0,0,1075,no
2020,5,0,0,0,1075,no
2020,6,323,0,0,1398,no
2020,7,79,0,0,1477,no
2020,8,338,0,0,1815,no
2020,9,0,0,0,1815,no
2020,10,0,0,0,1815,no
2020,11,826,0,0,2641,no
2020,12,0,0,0,2641,no
2021,1,0,0,0,2641,no
2021,2,958,0,0,3599,no
2021,3,203,0,0,3802,no
2021,4,0,0,0,3802,no
2021,5,0,0,0,3802,no
2021,6,0,0,0,3802,no
2021,7,481,0,0,4283,no
2021,8,698,0,0,4981,no
2021,9,228,0,0,5209,no
2021,10,0,0,0,5209,no
2021,11,381,0,0,5590,no
2021,12,1449,0,0,7039,no
2022,1,959,0,0,7998,no
2022,2,1597,0,0,9595,no
2022,3,5,0,0,9600,no
2022,4,1463,0,0,11063,no
2022,5,121,0,0,11184,no
2022,6,245,0,0,11429,no
2022,7,450,0,0,11879,no
2022,8,0,0,0,11879,no
2022,9,64,0,0,11943,no
2022,10,0,0,0,11943,no
2022,11,1231,0,0,13174,no
2022,12,1064,0,0,14238,no
2023,1,371,0,0,14609,no
2023,2,12,0,0,14621,no
2023,3,1152,0,0,15773,no
2023,4,0,0,0,15773,no
2023,5,371,0,0,16144,no
2023,6,250,0,0,16394,no
2023,7,593,0,0,16987,no
2023,8,0,0,0,16987,no
2023,9,0,0,0,16987,no
2023,10,0,0,0,16987,no
2023,11,383,0,0,17370,no
2023,12,712,0,0,18082,no
2024,1,1114,0,0,19196,no
2024,2,0,0,0,19196,no
2024,3,737,0,0,19933,no
2024,4,51,0,0,19984,no
2024,5,902,0,0,20886,no
2024,6,22,0,0,20908,no
2024,7,34,0,0,20942,no
2024,8,902,0,0,21844,no
2024,9,0,0,0,21844,no
2024,10,373,0,0,22217,no
2024,11,920,0,0,23137,no
2024,12,80,0,0,23217,no
2025,1,103,0,0,23320,no
2025,2,586,0,0,23906,no
2025,3,1062,0,0,24968,no
2025,4,262,0,0,25230,no
2025,5,0,0,0,25230,no
2025,6,206,0,0,25436,no
2025,7,1040,0,0,26476,no
2025,8,231,0,0,26707,no
2025,9,0,0,0,26707,no
2025,10,0,0,0,26707,no
2025,11,0,0,0,26707,no
2020,1,382,160,0,362,no
2020,2,960,300,53.33,1022,no
2020,3,1128,280,153.33,1870,no
2020,4,375,68,246.67,2177,no
2020,5,0,79,216,2098,no
2020,6,0,145,142.33,1953,no
2020,7,405,491,97.33,1867,no
2020,8,0,401,238.33,1466,no
2020,9,0,256,345.67,1210,no
2020,10,0,96,382.67,1114,no
2020,11,311,87,251,1338,no
2020,12,529,111,146.33,1756,no
2021,1,313,363,98,1706,no
2021,2,37,309,187,1434,no
2021,3,0,424,261,1010,no
2021,4,0,85,365.33,925,no
2021,5,0,111,272.67,814,no
2021,6,0,140,206.67,674,no
2021,7,455,298,112,831,no
2021,8,0,346,183,485,no
2021,9,0,464,261.33,21,no
2021,10,241,105,369.33,157,no
2021,11,98,69,305,186,no
2021,12,369,108,212.67,447,no
2022,1,103,357,94,193,no
2023,5,326,78,229.67,180,no
2023,6,288,168,196.67,300,no
2023,7,205,394,140.67,111,no
2023,12,698,110,145,158,no
2024,3,822,335,249.67,354,no
2024,4,0,118,324.67,236,no
2024,5,0,109,235.67,127,no
2024,6,395,86,187.33,436,no
2024,7,1009,281,104.33,1164,no
2024,8,0,202,158.67,962,no
2024,9,0,381,189.67,581,no
2024,10,213,93,288,701,no
2024,11,305,177,225.33,829,no
2024,12,0,196,217,633,no
2025,1,472,377,155.33,728,no
2025,2,468,399,250,797,no
2025,3,492,391,324,898,no
2025,4,0,63,389,835,no
2025,5,0,86,284.33,749,no
2025,6,266,54,180,961,no
2025,7,347,215,67.67,1093,no
2025,8,0,292,118.33,801,no
2025,9,0,269,187,532,no
2025,10,151,97,258.67,586,no
2025,11,260,24,219.33,822,no
2020,1,220,0,0,494,no
2020,2,0,0,0,494,no
2020,3,0,0,0,494,no
2020,4,287,0,0,781,no
2020,5,194,0,0,975,no
2020,6,1198,0,0,2173,no
2020,7,201,0,0,2374,no
2020,8,0,0,0,2374,no
2020,9,0,0,0,2374,no
2020,10,0,0,0,2374,no
2020,11,938,0,0,3312,no
2020,12,691,0,0,4003,no
2021,1,67,0,0,4070,no
2021,2,0,0,0,4070,no
2021,3,8,0,0,4078,no
2021,4,0,0,0,4078,no
2021,5,0,0,0,4078,no
2021,6,0,0,0,4078,no
2021,7,914,0,0,4992,no
2021,8,0,0,0,4992,no
2021,9,0,0,0,4992,no
2021,10,37,0,0,5029,no
2021,11,610,0,0,5639,no
2021,12,389,0,0,6028,no
2022,1,372,0,0,6400,no
2022,2,1439,0,0,7839,no
2022,3,727,0,0,8566,no
2022,4,0,0,0,8566,no
2022,5,0,0,0,8566,no
2022,6,0,0,0,8566,no
2022,7,0,0,0,8566,no
2022,8,261,0,0,8827,no
2022,9,110,0,0,8937,no
2022,10,0,0,0,8937,no
2022,11,310,0,0,9247,no
2022,12,974,0,0,10221,no
2023,1,209,0,0,10430,no
2023,2,192,0,0,10622,no
2023,3,0,0,0,10622,no
2023,4,521,0,0,11143,no
2023,5,767,0,0,11910,no
2023,6,0,0,0,11910,no
2023,7,616,0,0,12526,no
2023,8,0,0,0,12526,no
2023,9,0,0,0,12526,no
2023,10,225,0,0,12751,no
2023,11,430,0,0,13181,no
2023,12,1335,0,0,14516,no
2024,1,227,0,0,14743,no
2024,2,144,0,0,14887,no
2024,3,0,0,0,14887,no
2024,4,0,0,0,14887,no
2024,5,60,0,0,14947,no
2024,6,265,0,0,15212,no
2024,7,652,0,0,15864,no
2024,8,500,0,0,16364,no
2024,9,166,0,0,16530,no
2024,10,0,0,0,16530,no
2024,11,401,0,0,16931,no
2024,12,971,0,0,17902,no
2025,1,0,0,0,17902,no
2025,2,287,0,0,18189,no
2025,3,49,0,0,18238,no
2025,4,22,0,0,18260,no
2025,5,0,0,0,18260,no
2025,6,0,0,0,18260,no
2025,7,0,0,0,18260,no
2025,8,912,0,0,19172,no
2025,9,0,0,0,19172,no
2025,10,0,0,0,19172,no
2025,11,437,0,0,19609,no
2020,1,67,157,0,203,no
2020,12,1056,146,180.67,337,no
2021,1,712,375,132,674,no
2021,2,694,363,207.67,1005,no
2021,3,474,493,294.67,986,no
2021,4,0,59,410.33,927,no
2021,5,0,124,305,803,no
2021,6,0,194,225.33,609,no
2021,7,413,355,125.67,667,no
2021,8,0,405,224.33,262,no
2021,10,735,94,405.33,447,no
2021,11,330,67,318.33,710,no
2021,12,0,104,205.67,606,no
2022,1,470,355,88.33,721,no
2022,2,419,432,175.33,708,no
2022,3,966,429,297,1245,no
2022,4,0,130,405.33,1115,no
2022,5,0,73,330.33,1042,no
2022,6,323,251,210.67,1114,no
2022,7,689,606,151.33,1197,no
2022,8,0,473,310,724,no
2022,9,0,278,443.33,446,no
2022,10,0,114,452.33,332,no
2022,11,569,32,288.33,869,no
2022,12,0,37,141.33,832,no
2023,1,710,414,61,1128,no
2023,2,438,235,161,1331,no
2023,3,37,389,228.67,979,no
2023,4,163,176,346,966,no
2023,5,86,87,266.67,965,no
2023,6,280,170,217.33,1075,no
2023,7,0,419,144.33,656,no
2023,8,0,398,225.33,258,no
2023,10,552,84,392,367,no
2023,11,977,87,280.33,1257,no
2023,12,106,126,176.67,1237,no
2024,1,546,483,99,1300,no
2024,2,258,336,232,1222,no
2024,3,0,331,315,891,no
2024,4,0,137,383.33,754,no
2024,5,0,112,268,642,no
2024,6,0,105,193.33,537,no
2024,7,0,290,118,247,no
2024,8,0,219,169,28,no
2024,12,615,240,257.67,137,no
2025,1,550,428,195,259,no
2025,2,1113,465,297,907,no
2025,3,497,423,377.67,981,no
2025,4,116,79,438.67,1018,no
2025,5,0,86,322.33,932,no
2025,6,0,50,196,882,no
2025,7,1093,244,71.67,1731,no
2025,8,0,424,126.67,1307,no
2025,9,0,287,239.33,1020,no
2025,10,64,118,318.33,966,no
2025,11,0,29,276.33,937,no
2020,1,881,0,0,1351,no
2020,2,0,0,0,1351,no
2020,3,12,0,0,1363,no
2020,4,143,0,0,1506,no
2020,5,12,0,0,1518,no
2020,6,657,0,0,2175,no
2020,7,527,0,0,2702,no
2020,8,0,0,0,2702,no
2020,9,0,0,0,2702,no
2020,10,0,0,0,2702,no
2020,11,20,0,0,2722,no
2020,12,489,0,0,3211,no
2021,1,883,0,0,4094,no
2021,2,1011,0,0,5105,no
2021,3,341,0,0,5446,no
2021,4,101,0,0,5547,no
2021,5,219,0,0,5766,no
2021,6,0,0,0,5766,no
2021,7,570,0,0,6336,no
2021,8,0,0,0,6336,no
2021,9,455,0,0,6791,no
2021,10,0,0,0,6791,no
2021,11,176,0,0,6967,no
2021,12,1052,0,0,8019,no
2022,1,903,0,0,8922,no
2022,2,0,0,0,8922,no
2022,3,785,0,0,9707,no
2022,4,73,0,0,9780,no
2022,5,130,0,0,9910,no
2022,6,513,0,0,10423,no
2022,7,215,0,0,10638,no
2022,8,74,0,0,10712,no
2022,9,454,0,0,11166,no
2022,10,0,0,0,11166,no
2022,11,176,0,0,11342,no
2022,12,328,0,0,11670,no
2023,1,424,0,0,12094,no
2023,2,0,0,0,12094,no
2023,3,488,0,0,12582,no
2023,4,456,0,0,13038,no
2023,5,0,0,0,13038,no
2023,6,0,0,0,13038,no
2023,7,77,0,0,13115,no
2023,8,0,0,0,13115,no
2023,9,0,0,0,13115,no
2023,10,0,0,0,13115,no
2023,11,532,0,0,13647,no
2023,12,1100,0,0,14747,no
2024,1,971,0,0,15718,no
2024,2,1085,0,0,16803,no
2024,3,0,0,0,16803,no
2024,4,316,0,0,17119,no
2024,5,0,0,0,17119,no
2024,6,0,0,0,17119,no
2024,7,358,0,0,17477,no
2024,8,0,0,0,17477,no
2024,9,0,0,0,17477,no
2024,10,0,0,0,17477,no
2024,11,552,0,0,18029,no
2024,12,253,0,0,18282,no
2025,1,0,0,0,18282,no
2025,2,545,0,0,18827,no
2025,3,635,0,0,19462,no
2025,4,462,0,0,19924,no
2025,5,294,0,0,20218,no
2025,6,0,0,0,20218,no
2025,7,1243,0,0,21461,no
2025,8,0,0,0,21461,no
2025,9,0,0,0,21461,no
2025,10,0,0,0,21461,no
2025,11,0,0,0,21461,no
2020,1,327,0,0,423,no
2020,2,440,0,0,863,no
2020,3,0,0,0,863,no
2020,4,399,0,0,1262,no
2020,5,0,0,0,1262,no
2020,6,862,0,0,2124,no
2020,7,549,0,0,2673,no
2020,8,380,0,0,3053,no
2020,9,0,0,0,3053,no
2020,10,0,0,0,3053,no
2020,11,523,0,0,3576,no
2020,12,0,0,0,3576,no
2021,1,428,0,0,4004,no
2021,2,387,0,0,4391,no
2021,3,878,0,0,5269,no
2021,4,0,0,0,5269,no
2021,5,0,0,0,5269,no
2021,6,0,0,0,5269,no
2021,7,453,0,0,5722,no
2021,8,0,0,0,5722,no
2021,9,0,0,0,5722,no
2021,10,0,0,0,5722,no
2021,11,273,0,0,5995,no
2021,12,334,0,0,6329,no
2022,1,283,0,0,6612,no
2022,2,239,0,0,6851,no
2022,3,287,0,0,7138,no
2022,4,0,0,0,7138,no
2022,5,606,0,0,7744,no
2022,6,398,0,0,8142,no
2022,7,0,0,0,8142,no
2022,8,0,0,0,8142,no
2022,9,12,0,0,8154,no
2022,10,591,0,0,8745,no
2022,11,650,0,0,9395,no
2022,12,563,0,0,9958,no
2023,1,232,0,0,10190,no
2023,2,1300,0,0,11490,no
2023,3,689,0,0,12179,no
2023,4,0,0,0,12179,no
2023,5,0,0,0,12179,no
2023,6,0,0,0,12179,no
2023,7,574,0,0,12753,no
2023,8,789,0,0,13542,no
2023,9,363,0,0,13905,no
2023,10,0,0,0,13905,no
2023,11,868,0,0,14773,no
2023,12,105,0,0,14878,no
2024,1,600,0,0,15478,no
2024,2,0,0,0,15478,no
2024,3,771,0,0,16249,no
2024,4,277,0,0,16526,no
2024,5,0,0,0,16526,no
2024,6,0,0,0,16526,no
2024,7,1045,0,0,17571,no
2024,8,127,0,0,17698,no
2024,9,0,0,0,17698,no
2024,10,300,0,0,17998,no
2024,11,837,0,0,18835,no
2024,12,304,0,0,19139,no
2025,1,271,0,0,19410,no
2025,2,749,0,0,20159,no
2025,3,804,0,0,20963,no
2025,4,88,0,0,21051,no
2025,5,484,0,0,21535,no
2025,6,0,0,0,21535,no
2025,7,0,0,0,21535,no
2025,8,0,0,0,21535,no
2025,9,0,0,0,21535,no
2025,10,0,0,0,21535,no
2025,11,0,0,0,21535,no
2020,1,272,0,0,376,no
2020,2,724,0,0,1100,no
2020,3,224,0,0,1324,no
2020,4,0,0,0,1324,no
2020,5,301,0,0,1625,no
2020,6,0,0,0,1625,no
2020,7,444,0,0,2069,no
2020,8,0,0,0,2069,no
2020,9,11,0,0,2080,no
2020,10,13,0,0,2093,no
2020,11,770,0,0,2863,no
2020,12,431,0,0,3294,no
2021,1,590,0,0,3884,no
2021,2,0,0,0,3884,no
2021,3,1172,0,0,5056,no
2021,4,0,0,0,5056,no
2021,5,0,0,0,5056,no
2021,6,0,0,0,5056,no
2021,7,491,0,0,5547,no
2021,8,0,0,0,5547,no
2021,9,0,0,0,5547,no
2021,10,96,0,0,5643,no
2021,11,1242,0,0,6885,no
2021,12,19,0,0,6904,no
2022,1,691,0,0,7595,no
2022,2,1158,0,0,8753,no
2022,3,412,0,0,9165,no
2022,4,0,0,0,9165,no
2022,5,36,0,0,9201,no
2022,6,0,0,0,9201,no
2022,7,58,0,0,9259,no
2022,8,278,0,0,9537,no
2022,9,202,0,0,9739,no
2022,10,0,0,0,9739,no
2022,11,816,0,0,10555,no
2022,12,393,0,0,10948,no
2023,1,929,0,0,11877,no
2023,2,1030,0,0,12907,no
2023,3,58,0,0,12965,no
2023,4,388,0,0,13353,no
2023,5,283,0,0,13636,no
2023,6,0,0,0,13636,no
2023,7,324,0,0,13960,no
2023,8,0,0,0,13960,no
2023,9,57,0,0,14017,no
2023,10,416,0,0,14433,no
2023,11,93,0,0,14526,no
2023,12,789,0,0,15315,no
2024,1,917,0,0,16232,no
2024,2,375,0,0,16607,no
2024,3,1105,0,0,17712,no
2024,4,0,0,0,17712,no
2024,5,0,0,0,17712,no
2024,6,0,0,0,17712,no
2024,7,307,0,0,18019,no
2024,8,248,0,0,18267,no
2024,9,302,0,0,18569,no
2024,10,340,0,0,18909,no
2024,11,211,0,0,19120,no
2024,12,861,0,0,19981,no
2025,1,184,0,0,20165,no
2025,2,266,0,0,20431,no
2025,3,158,0,0,20589,no
2025,4,90,0,0,20679,no
2025,5,0,0,0,20679,no
2025,6,670,0,0,21349,no
2025,7,1409,0,0,22758,no
2025,8,0,0,0,22758,no
2025,9,0,0,0,22758,no
2025,10,0,0,0,22758,no
2025,11,0,0,0,22758,no
2020,1,699,0,0,1009,no
2020,2,145,0,0,1154,no
2020,3,777,0,0,1931,no
2020,4,483,0,0,2414,no
2020,5,0,0,0,2414,no
2020,6,0,0,0,2414,no
2020,7,423,0,0,2837,no
2020,8,183,0,0,3020,no
2020,9,477,0,0,3497,no
2020,10,118,0,0,3615,no
2020,11,277,0,0,3892,no
2020,12,1045,0,0,4937,no
2021,1,299,0,0,5236,no
2021,2,384,0,0,5620,no
2021,3,303,0,0,5923,no
2021,4,569,0,0,6492,no
2021,5,416,0,0,6908,no
2021,6,0,0,0,6908,no
2021,7,599,0,0,7507,no
2021,8,0,0,0,7507,no
2021,9,357,0,0,7864,no
2021,10,314,0,0,8178,no
2021,11,0,0,0,8178,no
2021,12,88,0,0,8266,no
2022,1,453,0,0,8719,no
2022,2,32,0,0,8751,no
2022,3,1033,0,0,9784,no
2022,4,0,0,0,9784,no
2022,5,134,0,0,9918,no
2022,6,410,0,0,10328,no
2022,7,618,0,0,10946,no
2022,8,0,0,0,10946,no
2022,9,475,0,0,11421,no
2022,10,0,0,0,11421,no
2022,11,877,0,0,12298,no
2022,12,713,0,0,13011,no
2023,1,0,0,0,13011,no
2023,2,1115,0,0,14126,no
2023,3,117,0,0,14243,no
2023,4,0,0,0,14243,no
2023,5,276,0,0,14519,no
2023,6,0,0,0,14519,no
2023,7,742,0,0,15261,no
2023,8,0,0,0,15261,no
2023,9,30,0,0,15291,no
2023,10,0,0,0,15291,no
2023,11,506,0,0,15797,no
2023,12,461,0,0,16258,no
2024,1,477,0,0,16735,no
2024,2,865,0,0,17600,no
2024,3,1095,0,0,18695,no
2024,4,0,0,0,18695,no
2024,5,0,0,0,18695,no
2024,6,0,0,0,18695,no
2024,7,1021,0,0,19716,no
2024,8,0,0,0,19716,no
2024,9,0,0,0,19716,no
2024,10,0,0,0,19716,no
2024,11,0,0,0,19716,no
2024,12,634,0,0,20350,no
2025,1,523,0,0,20873,no
2025,2,0,0,0,20873,no
2025,3,840,0,0,21713,no
2025,4,0,0,0,21713,no
2025,5,794,0,0,22507,no
2025,6,0,0,0,22507,no
2025,7,311,0,0,22818,no
2025,8,0,0,0,22818,no
2025,9,0,0,0,22818,no
2025,10,0,0,0,22818,no
2025,11,0,0,0,22818,no
2020,1,93,0,0,314,no
2020,2,793,0,0,1107,no
2020,3,0,0,0,1107,no
2020,4,0,0,0,1107,no
2020,5,0,0,0,1107,no
2020,6,348,0,0,1455,no
2020,7,0,0,0,1455,no
2020,8,0,0,0,1455,no
2020,9,123,0,0,1578,no
2020,10,0,0,0,1578,no
2020,11,228,0,0,1806,no
2020,12,715,0,0,2521,no
2021,1,445,0,0,2966,no
2021,2,1076,0,0,4042,no
2021,3,852,0,0,4894,no
2021,4,0,0,0,4894,no
2021,5,287,0,0,5181,no
2021,6,0,0,0,5181,no
2021,7,386,0,0,5567,no
2021,8,0,0,0,5567,no
2021,9,0,0,0,5567,no
2021,10,0,0,0,5567,no
2021,11,797,0,0,6364,no
2021,12,0,0,0,6364,no
2022,1,493,0,0,6857,no
2022,2,1501,0,0,8358,no
2022,3,308,0,0,8666,no
2022,4,485,0,0,9151,no
2022,5,171,0,0,9322,no
2022,6,464,0,0,9786,no
2022,7,1176,0,0,10962,no
2022,8,0,0,0,10962,no
2022,9,0,0,0,10962,no
2022,10,0,0,0,10962,no
2022,11,497,0,0,11459,no
2022,12,467,0,0,11926,no
2023,1,270,0,0,12196,no
2023,2,788,0,0,12984,no
2023,3,169,0,0,13153,no
2023,4,0,0,0,13153,no
2023,5,0,0,0,13153,no
2023,6,119,0,0,13272,no
2023,7,0,0,0,13272,no
2023,8,243,0,0,13515,no
2023,9,250,0,0,13765,no
2023,10,0,0,0,13765,no
2023,11,772,0,0,14537,no
2023,12,0,0,0,14537,no
2024,1,579,0,0,15116,no
2024,2,428,0,0,15544,no
2024,3,0,0,0,15544,no
2024,4,57,0,0,15601,no
2024,5,369,0,0,15970,no
2024,6,0,0,0,15970,no
2024,7,967,0,0,16937,no
2024,8,260,0,0,17197,no
2024,9,0,0,0,17197,no
2024,10,241,0,0,17438,no
2024,11,661,0,0,18099,no
2024,12,289,0,0,18388,no
2025,1,1158,0,0,19546,no
2025,2,0,0,0,19546,no
2025,3,517,0,0,20063,no
2025,4,0,0,0,20063,no
2025,5,0,0,0,20063,no
2025,6,0,0,0,20063,no
2025,7,436,0,0,20499,no
2025,8,221,0,0,20720,no
2025,9,0,0,0,20720,no
2025,10,0,0,0,20720,no
2025,11,355,0,0,21075,no
2020,1,1446,0,0,1824,no
2020,2,557,0,0,2381,no
2020,3,477,0,0,2858,no
2020,4,0,0,0,2858,no
2020,5,0,0,0,2858,no
2020,6,0,0,0,2858,no
2020,7,282,0,0,3140,no
2020,8,0,0,0,3140,no
2020,9,459,0,0,3599,no
2020,10,153,0,0,3752,no
2020,11,392,0,0,4144,no
2020,12,454,0,0,4598,no
2021,1,747,0,0,5345,no
2021,2,518,0,0,5863,no
2021,3,372,0,0,6235,no
2021,4,341,0,0,6576,no
2021,5,298,0,0,6874,no
2021,6,0,0,0,6874,no
2021,7,770,0,0,7644,no
2021,8,0,0,0,7644,no
2021,9,427,0,0,8071,no
2021,10,396,0,0,8467,no
2021,11,887,0,0,9354,no
2021,12,483,0,0,9837,no
2022,1,111,0,0,9948,no
2022,2,190,0,0,10138,no
2022,3,396,0,0,10534,no
2022,4,0,0,0,10534,no
2022,5,0,0,0,10534,no
2022,6,0,0,0,10534,no
2022,7,561,0,0,11095,no
2022,8,391,0,0,11486,no
2022,9,0,0,0,11486,no
2022,10,0,0,0,11486,no
2022,11,0,0,0,11486,no
2022,12,282,0,0,11768,no
2023,1,400,0,0,12168,no
2023,2,466,0,0,12634,no
2023,3,433,0,0,13067,no
2023,4,0,0,0,13067,no
2023,5,402,0,0,13469,no
2023,6,0,0,0,13469,no
2023,7,350,0,0,13819,no
2023,8,0,0,0,13819,no
2023,9,0,0,0,13819,no
2023,10,192,0,0,14011,no
2023,11,814,0,0,14825,no
2023,12,741,0,0,15566,no
2024,1,0,0,0,15566,no
2024,2,124,0,0,15690,no
2024,3,389,0,0,16079,no
2024,4,495,0,0,16574,no
2024,5,535,0,0,17109,no
2024,6,0,0,0,17109,no
2024,7,611,0,0,17720,no
2024,8,0,0,0,17720,no
2024,9,493,0,0,18213,no
2024,10,214,0,0,18427,no
2024,11,374,0,0,18801,no
2024,12,407,0,0,19208,no
2025,1,1024,0,0,20232,no
2025,2,400,0,0,20632,no
2025,3,521,0,0,21153,no
2025,4,373,0,0,21526,no
2025,5,230,0,0,21756,no
2025,6,0,0,0,21756,no
2025,7,168,0,0,21924,no
2025,8,60,0,0,21984,no
2025,9,0,0,0,21984,no
2025,10,0,0,0,21984,no
2025,11,0,0,0,21984,no
2020,1,299,0,0,370,no
2020,2,640,0,0,1010,no
2020,3,809,0,0,1819,no
2020,4,241,0,0,2060,no
2020,5,424,0,0,2484,no
2020,6,0,0,0,2484,no
2020,7,170,0,0,2654,no
2020,8,0,0,0,2654,no
2020,9,0,0,0,2654,no
2020,10,0,0,0,2654,no
2020,11,143,0,0,2797,no
2020,12,482,0,0,3279,no
2021,1,0,0,0,3279,no
2021,2,575,0,0,3854,no
2021,3,181,0,0,4035,no
2021,4,0,0,0,4035,no
2021,5,0,0,0,4035,no
2021,6,0,0,0,4035,no
2021,7,31,0,0,4066,no
2021,8,249,0,0,4315,no
2021,9,0,0,0,4315,no
2021,10,497,0,0,4812,no
2021,11,0,0,0,4812,no
2021,12,441,0,0,5253,no
2022,1,316,0,0,5569,no
2022,2,0,0,0,5569,no
2022,3,1028,0,0,6597,no
2022,4,0,0,0,6597,no
2022,5,0,0,0,6597,no
2022,6,0,0,0,6597,no
2022,7,677,0,0,7274,no
2022,8,0,0,0,7274,no
2022,9,0,0,0,7274,no
2022,10,0,0,0,7274,no
2022,11,586,0,0,7860,no
2022,12,635,0,0,8495,no
2023,1,0,0,0,8495,no
2023,2,240,0,0,8735,no
2023,3,434,0,0,9169,no
2023,4,0,0,0,9169,no
2023,5,0,0,0,9169,no
2023,6,0,0,0,9169,no
2023,7,266,0,0,9435,no
2023,8,0,0,0,9435,no
2023,9,379,0,0,9814,no
2023,10,1183,0,0,10997,no
2023,11,86,0,0,11083,no
2023,12,0,0,0,11083,no
2024,1,125,0,0,11208,no
2024,2,396,0,0,11604,no
2024,3,0,0,0,11604,no
2024,4,0,0,0,11604,no
2024,5,0,0,0,11604,no
2024,6,0,0,0,11604,no
2024,7,807,0,0,12411,no
2024,8,0,0,0,12411,no
2024,9,142,0,0,12553,no
2024,10,639,0,0,13192,no
2024,11,0,0,0,13192,no
2024,12,0,0,0,13192,no
2025,1,137,0,0,13329,no
2025,2,142,0,0,13471,no
2025,3,672,0,0,14143,no
2025,4,0,0,0,14143,no
2025,5,0,0,0,14143,no
2025,6,0,0,0,14143,no
2025,7,202,0,0,14345,no
2025,8,842,0,0,15187,no
2025,9,0,0,0,15187,no
2025,10,0,0,0,15187,no
2025,11,0,0,0,15187,no
2020,1,0,0,0,77,no
2020,2,919,0,0,996,no
2020,3,1329,0,0,2325,no
2020,4,172,0,0,2497,no
2020,5,0,0,0,2497,no
2020,6,0,0,0,2497,no
2020,7,135,0,0,2632,no
2020,8,189,0,0,2821,no
2020,9,0,0,0,2821,no
2020,10,0,0,0,2821,no
2020,11,523,0,0,3344,no
2020,12,145,0,0,3489,no
2021,1,0,0,0,3489,no
2021,2,667,0,0,4156,no
2021,3,342,0,0,4498,no
2021,4,427,0,0,4925,no
2021,5,84,0,0,5009,no
2021,6,0,0,0,5009,no
2021,7,412,0,0,5421,no
2021,8,213,0,0,5634,no
2021,9,21,0,0,5655,no
2021,10,0,0,0,5655,no
2021,11,500,0,0,6155,no
2021,12,494,0,0,6649,no
2022,1,595,0,0,7244,no
2022,2,242,0,0,7486,no
2022,3,339,0,0,7825,no
2022,4,347,0,0,8172,no
2022,5,0,0,0,8172,no
2022,6,36,0,0,8208,no
